id,member_id,loan_amnt,funded_amnt,term,int_rate,installment,sub_grade,home_ownership,annual_inc,verification_status,issue_d,loan_status,purpose,title,addr_state,grade,total_paid
500061,642121,18000,18000,30 months,13.85,613.87,C4,Rent,51312,Verified,Apr-10,Fully Paid,Credit Card,"I have never missed a payment, this loan reduces my monthly outflow as well.",AZ,C,22033.05794
740551,938281,5000,5000,30 months,9.99,161.32,B1,Rent,19200,Source Verified,Apr-11,Fully Paid,Other,Colorado AWD work/family vehicle,CO,B,5807.205108
641435,821074,5000,5000,30 months,6.92,154.21,A3,Rent,25000,Verified,Jan-11,Fully Paid,Other,Personal Loan,OH,A,5551.973123
581871,747869,6000,6000,60 months,17.56,150.93,E4,Own,53000,Not Verified,Sep-10,Charged Off,Other,vacation loan,NJ,E,3530.56
786394,989781,9800,9800,30 months,15.99,344.5,D2,Mortgage,136000,Source Verified,Jun-11,Fully Paid,Debt Consolidation,Kitchen Remodel project,CA,D,12401.56672
397457,438194,4000,4000,30 months,14.11,136.92,D1,Mortgage,75000,Not Verified,May-09,Fully Paid,Other,College Fees,TX,D,4928.914246
240835,240264,8225,8225,30 months,13.93,280.84,E1,Rent,150000,Not Verified,Feb-08,Fully Paid,Debt Consolidation,CC Consolidation,FL,E,10109.88879
992658,1217196,23000,23000,60 months,17.58,578.81,D4,Rent,55000,Verified,Nov-11,Current,Debt Consolidation,Debt Consolidation Loan,PA,D,32368.27
522030,675225,25000,25000,30 months,15.58,873.76,D3,Mortgage,230004,Verified,May-10,Fully Paid,Debt Consolidation,Tracy,NJ,D,31575.99536
584635,751243,12000,12000,30 months,7.14,371.3,A3,Rent,49600,Verified,Sep-10,Fully Paid,Debt Consolidation,cc pay off,DE,A,13345.24295
1014908,1242519,5000,5000,30 months,7.9,156.46,A4,Rent,76000,Verified,Nov-11,Fully Paid,Debt Consolidation,Bills,CA,A,5632.206655
558268,718672,10000,10000,30 months,11.86,331.48,B5,Own,40000,Source Verified,Aug-10,Fully Paid,Debt Consolidation,My One Payment,OK,B,11649.12581
538701,695697,1000,1000,30 months,15.95,35.14,D4,Rent,25000,Not Verified,Jun-10,Fully Paid,Debt Consolidation,Help,CA,D,1264.747542
472039,596075,4800,4800,30 months,12.18,159.84,B4,Own,102000,Not Verified,Dec-09,Charged Off,Other,buying a duplex at incredible low price,FL,B,2994.32
462212,578082,7200,7200,30 months,12.53,240.96,B5,Rent,41000,Not Verified,Nov-09,Fully Paid,Other,Tution for Professional Development Course,FL,B,8454.491755
674675,862321,12000,12000,60 months,15.28,287.25,D3,Mortgage,60000,Not Verified,Mar-11,Charged Off,Small Business,Small Business Loan,IL,D,10069.76
755248,955044,8000,8000,30 months,7.49,248.82,A4,Rent,28000,Not Verified,May-11,Fully Paid,Debt Consolidation,Freedom way,FL,A,8926.502002
444972,358250,12000,12000,30 months,16,421.89,D5,Rent,125000,Verified,Oct-09,Fully Paid,Debt Consolidation,High Rate Consolidation Loan,NY,D,14212.00916
816802,1024572,20000,20000,30 months,10.99,654.68,B3,Mortgage,82000,Verified,Aug-11,Fully Paid,Other,Major Purchase Loan,CA,B,22605.64984
466869,586754,5000,5000,30 months,14.61,172.38,D1,Own,36000,Not Verified,Dec-09,Fully Paid,Other,Aloha,HI,D,6509.038125
854759,1044830,12000,12000,60 months,15.23,286.93,C5,Mortgage,69610,Not Verified,Aug-11,Fully Paid,Debt Consolidation,My Debt Consolidation Loan,VA,C,15637.20123
810536,1017461,16000,16000,30 months,11.49,527.55,B4,Mortgage,55152,Verified,Jul-11,Fully Paid,Debt Consolidation,debtconsolidation,UT,B,17482.46802
416767,485590,8400,8400,30 months,12.53,281.12,C1,Mortgage,75000,Source Verified,Jul-09,Fully Paid,Debt Consolidation,Debt Consolidation,CT,C,10120.1536
657378,840715,25000,25000,30 months,10.74,815.4,B4,Rent,120000,Verified,Jan-11,Fully Paid,Credit Card,Lower Rate = Happier Me,GA,B,26262.41823
916491,1137042,9000,9000,30 months,13.49,305.38,C1,Rent,87000,Not Verified,Oct-11,Fully Paid,Credit Card,credit cards,NY,C,10993.41806
599876,769969,18000,18000,30 months,13.72,612.76,C5,Mortgage,60612,Source Verified,Oct-10,Fully Paid,Debt Consolidation,Debt,CA,C,21957.45749
444021,540894,8000,8000,30 months,13.92,273.1,C4,Rent,74000,Not Verified,Sep-09,Fully Paid,Debt Consolidation,Pay off my credit cards and cancel them,OH,C,9518.495281
544216,702051,8000,8000,60 months,16.82,198.05,E2,Rent,34000,Verified,Jul-10,Charged Off,Other,snowy mountains,CO,E,7327.08
438922,529415,7000,7000,30 months,7.74,218.54,A3,Mortgage,108000,Verified,Sep-09,Fully Paid,Credit Card,Pay Off Credit Card,FL,A,7088.42
653139,835278,2000,2000,60 months,13.06,45.57,C2,Mortgage,42000,Not Verified,Jan-11,Fully Paid,Other,Medical,NC,C,2540.881172
1062146,1294204,24500,24500,60 months,20.89,661.3,F1,Rent,85000,Verified,Dec-11,Charged Off,Credit Card,Credit refinance,NJ,F,3994.86
425621,502034,10400,10400,30 months,9.32,332.25,A4,Rent,40800,Not Verified,Jul-09,Fully Paid,Other,Student Loan,CO,A,11832.28738
711841,904837,6000,6000,30 months,7.29,186.06,A4,Mortgage,40000,Verified,Mar-11,Fully Paid,Other,brifinally,NJ,A,6625.896239
883995,1099330,3800,3800,30 months,7.9,118.91,A4,Rent,26400,Not Verified,Sep-11,Fully Paid,Other,ford f150,FL,A,4299.670001
978372,1201209,6025,6025,30 months,10.65,196.26,B2,Rent,48000,Not Verified,Oct-11,Fully Paid,Debt Consolidation,Debt Consolidation Loan,OH,B,7065.091775
974175,1196216,15000,15000,30 months,6.03,456.54,A1,Rent,86400,Source Verified,Oct-11,Fully Paid,Other,Car Loan,CA,A,16435.16395
1012055,1239172,3600,3600,30 months,16.77,127.94,D2,Rent,47000,Source Verified,Nov-11,Fully Paid,Other,Auto Expense,MN,D,4407.599108
759551,959800,3000,3000,30 months,7.49,93.31,A4,Rent,30000,Source Verified,May-11,Charged Off,Other,Personal,PA,A,1203.5
801760,1007369,9000,9000,30 months,9.99,290.37,B1,Mortgage,250000,Source Verified,Jul-11,Fully Paid,Debt Consolidation,Debt Consolidation,PA,B,10453.00385
1027807,1257185,24000,24000,60 months,14.65,566.56,C3,Mortgage,64480,Verified,Nov-11,Charged Off,Debt Consolidation,High Interest Credit Card Consolidation,MI,C,6328.41
451398,556077,5000,5000,30 months,12.87,168.17,C1,Rent,43200,Not Verified,Oct-09,Fully Paid,Other,Australia,CO,C,6053.956006
575795,740563,25000,25000,30 months,10.75,815.52,B2,Mortgage,220000,Source Verified,Sep-10,Fully Paid,Debt Consolidation,JD loan,CT,B,28416.19676
994506,1219134,30000,30000,30 months,7.51,933.33,A3,Own,125000,Verified,Nov-11,Charged Off,Other,PropBuy,NY,A,5574.67
307524,307516,20000,6875,30 months,10.71,224.14,B5,Mortgage,39000,Not Verified,Apr-08,Fully Paid,Credit Card,Cons. Debt/Lower Interest & One Payment,TX,B,7221.287852
121426,121423,3000,3000,30 months,7.75,93.67,A3,Own,125000,Not Verified,Aug-07,Fully Paid,Home Improvement,landscape improvement,WA,A,3125.460949
433101,515552,4000,4000,30 months,11.83,132.54,B3,Rent,45000,Not Verified,Aug-09,Fully Paid,Other,Wedding,CA,B,4769.95679
745215,943767,6000,6000,30 months,12.99,202.14,C1,Rent,50000,Source Verified,May-11,Fully Paid,Debt Consolidation,debt consolidation loan,GA,C,7115.144749
632591,810387,12000,12000,30 months,6.91,370.04,A5,Rent,45000,Not Verified,Dec-10,Fully Paid,Debt Consolidation,Consolidation Loan,OR,A,12970.35485
1039635,1269583,5600,5600,30 months,6.03,170.44,A1,Rent,49000,Not Verified,Nov-11,Fully Paid,Debt Consolidation,Credit Card Consolidation,WI,A,6036.244904
372028,373874,10000,10000,30 months,12.84,336.18,C2,Rent,51350,Verified,Jan-09,Charged Off,Debt Consolidation,High Interest Debt Consolidation,VA,C,7275.87
878231,1093000,3000,3000,30 months,15.99,105.46,D2,Rent,18000,Not Verified,Sep-11,Fully Paid,Other,Major Purchase Loan,GA,D,3796.389964
521104,673802,13500,8175,60 months,7.51,163.85,A4,Rent,30000,Not Verified,Jun-10,Fully Paid,Debt Consolidation,BofA/MC,CA,A,9830.940004
572143,735931,9000,9000,30 months,7.51,280,A4,Mortgage,30000,Not Verified,Aug-10,Fully Paid,Other,unexpected expenses,NY,A,9929.100944
763306,963866,15850,15850,30 months,8.49,500.28,A5,Rent,84000,Verified,Jun-11,Fully Paid,Debt Consolidation,Personal Loan,MD,A,18009.75445
886513,1102386,5500,5500,30 months,9.91,177.24,B1,Rent,72000,Verified,Sep-11,Fully Paid,Debt Consolidation,debt consolidation #2,CA,B,6191.128394
436320,522062,10000,10000,30 months,11.14,328.04,B1,Mortgage,26004,Not Verified,Aug-09,Fully Paid,Credit Card,Refinancing credit cards to 1 payment,PA,B,11810.05336
991280,1215448,12700,12700,60 months,7.9,256.91,A4,Mortgage,70000,Not Verified,Oct-11,Fully Paid,Home Improvement,Home Improvement Loan,PA,A,13424.5934
833951,1043682,3500,3500,30 months,11.49,115.4,B4,Mortgage,51621,Not Verified,Aug-11,Fully Paid,Other,dental work,FL,B,4187.687649
718344,912551,4000,4000,60 months,14.17,93.43,C5,Rent,25000,Verified,Apr-11,Fully Paid,Debt Consolidation,Medical Bills,FL,C,5605.44638
698691,890153,14000,14000,60 months,10.37,300.02,B3,Mortgage,54000,Not Verified,Mar-11,Fully Paid,Other,Medical,WA,B,18000.72002
422033,496343,5000,5000,30 months,11.58,165.07,B3,Mortgage,65004,Not Verified,Jul-09,Fully Paid,Home Improvement,Home Improvement loan,KS,B,5928.968946
857027,1069448,12000,12000,30 months,12.99,404.27,C1,Mortgage,165500,Not Verified,Aug-11,Fully Paid,Small Business,Small Business,MN,C,14553.70368
718425,912636,8400,8400,30 months,7.66,261.91,A5,Mortgage,86000,Not Verified,Apr-11,Fully Paid,Debt Consolidation,DEBT CONSOLIDATION,TX,A,9412.833801
645068,825428,5500,5500,30 months,9.25,175.54,B2,Rent,21600,Verified,Jan-11,Fully Paid,Debt Consolidation,Kill All Credit Cards,CT,B,6260.704085
572867,736887,24000,24000,30 months,10.38,778.71,B1,Mortgage,160000,Verified,Sep-10,Charged Off,Debt Consolidation,Christines loan,NY,B,14920.87
487348,621231,5000,5000,30 months,10.99,163.68,B4,Mortgage,52000,Not Verified,Feb-10,Fully Paid,Other,gap loan,AZ,B,5892.629516
498554,639455,10000,10000,30 months,13.48,339.25,C3,Mortgage,23000,Not Verified,Apr-10,Charged Off,Home Improvement,Wells Beautiful Home Loan,GA,C,7164.74
390169,424969,8500,8500,30 months,15.05,294.88,D4,Own,22000,Not Verified,Apr-09,Charged Off,Debt Consolidation,Pay off credit cards and car loan,CA,D,1527.14
1064897,1298948,3000,3000,60 months,19.03,77.88,E2,Rent,53004,Source Verified,Dec-11,Current,Other,Ring,FL,E,4289.56
495156,634121,18000,18000,30 months,7.88,563.05,A5,Mortgage,50000,Not Verified,Mar-10,Fully Paid,Debt Consolidation,Final Push credit card freedom!,GA,A,18792.27532
539405,696551,24250,15025,30 months,19.41,553.88,F4,Own,3e+05,Verified,Jul-10,Fully Paid,Home Improvement,Bridle Path Loan,MD,F,15268.82
809776,1016633,14300,14300,30 months,13.49,485.21,C2,Rent,30000,Not Verified,Jul-11,Charged Off,Small Business,asap loan,CA,C,13215.52
813125,1020498,5500,5500,60 months,8.49,112.82,A5,Mortgage,39600,Not Verified,Jul-11,Fully Paid,Other,98 Jeep Cherokee,FL,A,6490.604127
809685,1016535,1200,1200,30 months,15.23,41.74,C5,Rent,44000,Source Verified,Jul-11,Fully Paid,Debt Consolidation,Meg's summer bills,CA,C,1502.353836
367972,382012,8000,8000,30 months,11.89,265.32,B4,Mortgage,60000,Not Verified,Dec-08,Fully Paid,Debt Consolidation,Personel Loan,IL,B,9551.145187
624791,800734,5500,5500,30 months,13.72,187.23,C5,Rent,26400,Not Verified,Dec-10,Fully Paid,Credit Card,Credit Card Consolidation,MN,C,6757.618793
465005,583159,10000,10000,30 months,7.74,312.19,A3,Own,72000,Not Verified,Dec-09,Fully Paid,Other,Loan for Austria,MN,A,11061.84041
803734,1009526,6000,6000,30 months,10.99,196.41,B3,Mortgage,105000,Not Verified,Jul-11,Fully Paid,Home Improvement,Home Improvement,TX,B,7070.500841
742696,940830,9000,9000,30 months,8.49,284.07,A5,Mortgage,91200,Not Verified,May-11,Charged Off,Other,Secondhand car purchase w/o using cash,VA,A,4036.37
1017279,1245240,4800,4800,30 months,12.69,161.02,B5,Rent,33000,Not Verified,Nov-11,Fully Paid,Other,Payoff Credit Card,IL,B,5793.939998
1059291,1290894,12000,8225,60 months,17.58,206.99,D4,Rent,78000,Not Verified,Dec-11,Charged Off,Debt Consolidation,consolidation loan,CA,D,6353.86
744416,942891,8000,8000,60 months,16.89,198.35,D4,Mortgage,61056,Verified,May-11,Fully Paid,Other,Rocket3,MD,D,11900.79
879560,1094483,6000,6000,30 months,10.65,195.44,B2,Mortgage,43000,Not Verified,Sep-11,Fully Paid,Debt Consolidation,Credit Card Rate Reduction Loan,FL,B,7035.820001
496184,635721,12000,12000,30 months,16.82,426.74,E2,Rent,48000,Verified,Mar-10,Charged Off,Other,Nursing Education Loan,FL,E,2079.14
398427,440149,5000,5000,30 months,20.11,186.09,G5,Mortgage,58000,Verified,May-09,Fully Paid,Other,continued education,OH,G,6699.486197
552310,711707,13750,13750,30 months,13.98,469.81,C3,Mortgage,46996,Not Verified,Jul-10,Fully Paid,Debt Consolidation,Consolidation Loan,UT,C,14928.11898
1057776,1289141,16000,16000,30 months,12.69,536.72,B5,Own,67000,Verified,Dec-11,Fully Paid,Credit Card,CC Debt,NY,B,19321.81
141717,141693,10475,10475,30 months,14.38,359.95,E4,Rent,75000,Not Verified,Oct-07,Fully Paid,Debt Consolidation,Looking For Loan To Pay Off Credit Card,NY,E,12870.31228
514473,665034,24250,24250,30 months,11.36,798.1,B5,Mortgage,77052,Verified,May-10,Fully Paid,Debt Consolidation,Debt Consolidation,WI,B,27655.02148
658342,841969,9000,9000,60 months,11.11,196.18,B5,Rent,45000,Verified,Jan-11,Fully Paid,Other,Car Financing,PA,B,11770.47233
725930,921248,25000,25000,60 months,13.8,579.12,C4,Mortgage,105000,Verified,Apr-11,Charged Off,Other,Year of Weddings,IL,C,21162.04
447676,548595,5000,5000,30 months,19.82,185.37,G1,Rent,51996,Not Verified,Dec-09,Fully Paid,Small Business,Business Start-up,CT,G,5242.697656
1051652,1282962,12000,12000,30 months,16.77,426.47,D2,Rent,68500,Verified,Dec-11,Fully Paid,Debt Consolidation,2012 Debt Consolidation,VA,D,13374.78266
401572,445737,20200,20200,30 months,14.74,697.65,D3,Rent,30372,Verified,Jun-09,Fully Paid,Debt Consolidation,Debt Consolidation,NY,D,25115.04894
200600,200597,7500,7500,30 months,9.83,241.41,B3,Rent,96000,Not Verified,Jan-08,Fully Paid,Credit Card,Better habits and New Start for 2008,CA,B,8690.585118
892927,1109908,5000,5000,30 months,7.9,156.46,A4,Rent,85000,Source Verified,Sep-11,Fully Paid,Debt Consolidation,Debt Consolidation,VA,A,5626.100519
411809,464348,19000,19000,30 months,12.53,635.86,C1,Rent,83700,Not Verified,Jun-09,Fully Paid,Debt Consolidation,good work + pmt history for debt consol,NY,C,22890.85566
447491,547369,9000,9000,30 months,7.74,280.97,A3,Mortgage,119000,Not Verified,Oct-09,Fully Paid,Other,Motorcycle loan,GA,A,9848.763437
469094,591333,16000,16000,30 months,14.96,554.32,D2,Rent,75000,Not Verified,Dec-09,Fully Paid,Small Business,GrillFish Loan,LA,D,19823.53349
744805,943310,17850,17850,60 months,19.29,465.9,E4,Rent,32000,Verified,May-11,Charged Off,Credit Card,cards,MD,E,16306.5
431478,512151,4500,4500,30 months,12.87,151.35,C1,Rent,35000,Not Verified,Aug-09,Fully Paid,Credit Card,Refinance Student CC's,NH,C,5287.637042
999250,1224611,10000,10000,30 months,13.49,339.31,C1,Mortgage,30000,Not Verified,Oct-11,Charged Off,Home Improvement,Home Improvement Loan,CA,C,9533.24
491248,627612,2800,2800,30 months,10.25,90.68,B2,Rent,40000,Not Verified,Mar-10,Fully Paid,Credit Card,CC co tripled my APR!,CA,B,3264.628168
447574,547427,12000,12000,30 months,12.53,401.6,B5,Rent,75000,Not Verified,Oct-09,Fully Paid,Debt Consolidation,Debt Consolidation,FL,B,13119.20473
685951,875682,35000,35000,60 months,17.88,886.49,E5,Rent,95000,Source Verified,Mar-11,Fully Paid,Debt Consolidation,Loan,CA,E,43067.79461
482706,614085,24250,24250,30 months,15.33,844.59,D3,Mortgage,98000,Not Verified,Feb-10,Fully Paid,Debt Consolidation,Consolidated of Credit Card Debt,CA,D,30406.935
223626,223476,20000,20000,30 months,10.46,649.68,B5,Rent,115500,Not Verified,Jan-08,Fully Paid,Debt Consolidation,The Final Hurdle,CA,B,23388.13123
529502,683233,5500,5500,60 months,15.58,132.53,D3,Rent,25064,Not Verified,Jun-10,Fully Paid,Debt Consolidation,Want to lower my interest,WA,D,7951.359992
782699,985714,14400,14400,60 months,11.99,320.25,B5,Rent,34800,Source Verified,Jun-11,Charged Off,Debt Consolidation,Debt Consolidation,CA,B,4802.57
809072,1015852,9250,9250,30 months,11.49,304.99,B4,Rent,19000,Not Verified,Jul-11,Fully Paid,Credit Card,get out credit card debt,WI,B,10979.3865
651617,833519,16000,16000,60 months,16.02,389.26,D5,Own,36000,Not Verified,Jan-11,Fully Paid,Other,cobra,VA,D,16215
593880,762643,6400,6400,60 months,17.19,159.72,E3,Rent,54000,Not Verified,Oct-10,Fully Paid,Other,vacation,CO,E,9582.358347
936696,1157447,35000,35000,60 months,20.89,944.71,F1,Mortgage,85000,Verified,Nov-11,Fully Paid,Debt Consolidation,consolidation,FL,F,50272.83731
1028969,1258322,4000,4000,60 months,20.3,106.65,E5,Own,55000,Source Verified,Nov-11,Fully Paid,Home Improvement,home,WA,E,6190.84
625982,802167,4975,4975,30 months,10.37,161.4,B3,Rent,30000,Source Verified,Feb-11,Fully Paid,Debt Consolidation,Debt Consolidation Loan,NY,B,5585.253468
462058,577848,10000,10000,30 months,8.59,316.11,A4,Mortgage,57504,Not Verified,Dec-09,Fully Paid,Debt Consolidation,Breathing Room 2010,CO,A,11346.70204
538165,695089,25000,25000,30 months,11.12,819.89,B3,Mortgage,138000,Source Verified,Jul-10,Fully Paid,Credit Card,Valentine consolidation loan,CA,B,29518.07747
984921,1208774,17000,17000,60 months,11.71,375.67,B3,Rent,35496,Source Verified,Oct-11,Fully Paid,Debt Consolidation,Debit Consolidation,OH,B,22443.70999
782786,985812,35000,21400,60 months,17.99,543.31,E1,Rent,65000,Not Verified,Jun-11,Fully Paid,Small Business,Flip Funds 1,DC,E,32597.92073
505763,651858,10000,10000,30 months,13.85,341.04,C4,Mortgage,60000,Not Verified,Apr-10,Fully Paid,Other,DREAM WEDDING,MA,C,12278.22482
837845,1047906,15000,15000,30 months,7.49,466.53,A4,Mortgage,127500,Verified,Aug-11,Fully Paid,Debt Consolidation,Take Int from the Bank & Give to the Ppl,TX,A,16472.32791
477801,606209,7800,7800,30 months,8.94,247.82,A5,Mortgage,48000,Not Verified,Jan-10,Fully Paid,Debt Consolidation,My getting-my-finances-back-on-track loan!,PA,A,8588.243271
1035022,1264632,6000,6000,30 months,12.42,200.5,B4,Rent,30000,Source Verified,Nov-11,Fully Paid,Debt Consolidation,Consolidating Credit Card Debt,IL,B,6920.237719
458142,569989,6000,6000,30 months,13.57,203.82,C3,Rent,60000,Not Verified,Nov-09,Fully Paid,Other,Track Toy,PA,C,7337.116798
492142,629275,5000,5000,30 months,14.22,171.43,C5,Rent,60000,Not Verified,Mar-10,Fully Paid,Debt Consolidation,Ray's personal loan,CA,C,6171.560561
976762,1199307,3500,3500,30 months,12.69,117.41,B5,Rent,47496,Verified,Oct-11,Fully Paid,Credit Card,Credit Card Loan,CA,B,4126.909543
581258,747135,9000,9000,30 months,7.51,280,A4,Mortgage,74000,Source Verified,Sep-10,Fully Paid,Debt Consolidation,Credit Card Consolidation,WI,A,9620.535286
1017546,1246126,3000,3000,30 months,8.9,95.26,A5,Mortgage,60000,Not Verified,Nov-11,Fully Paid,Home Improvement,Home_Improvement Loan,IL,A,3409.995576
764264,964963,3600,3600,30 months,15.62,125.9,D1,Mortgage,43000,Verified,May-11,Fully Paid,Debt Consolidation,Debt Consolidation Loan,FL,D,4247.164417
827553,1036513,15000,15000,30 months,6.99,463.09,A3,Mortgage,84000,Source Verified,Aug-11,Fully Paid,Debt Consolidation,Pay it off,CA,A,16671.15512
764963,965764,3600,3600,60 months,16.49,88.49,D3,Own,31243,Not Verified,May-11,Charged Off,Other,Car loan,NY,D,3217.17
438035,527047,12000,12000,30 months,14.61,413.71,D1,Rent,1e+05,Not Verified,Sep-09,Fully Paid,Small Business,Business loan to cover startup expenses,NY,D,14819.71947
799028,1004186,25000,25000,60 months,15.99,607.82,D2,Mortgage,75000,Not Verified,Jul-11,Late,Other,My Personal Loan,MA,D,35836.82
720912,915405,3000,3000,30 months,10,96.81,B2,Rent,38500,Source Verified,Apr-11,Fully Paid,Debt Consolidation,Clear Cards For Work Travel,MA,B,3484.807427
601063,771334,2000,2000,30 months,13.72,68.09,C5,Rent,70000,Source Verified,Oct-10,Fully Paid,Other,Medical Vacation,MD,C,2450.998783
1049899,1281107,5200,5200,30 months,14.65,179.37,C3,Own,107800,Not Verified,Dec-11,Fully Paid,Debt Consolidation,Credit Card Payoff Loan,PA,C,6472.309999
666077,851589,7200,7200,30 months,7.29,223.28,A4,Mortgage,44000,Not Verified,Feb-11,Fully Paid,Debt Consolidation,JQ Debt Consolidation,MN,A,8038.116621
587395,754661,10000,10000,30 months,7.14,309.42,A3,Mortgage,106000,Verified,Sep-10,Fully Paid,Credit Card,My 401K Payoff,CT,A,10655.02486
466321,585636,15400,15400,30 months,14.26,528.31,C5,Rent,120000,Verified,Dec-09,Fully Paid,Credit Card,"Easy money, no risk",CA,C,19012.8894
435771,520948,9600,9600,30 months,12.87,322.88,C1,Mortgage,115000,Verified,Aug-09,Fully Paid,Debt Consolidation,Arceo Family,TX,C,11014.92177
